"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
12999.0208269942,-1.67262291779954,0.464555023384299,-3.6004839762886,0.000317625403967931,0.0101793574954422,"NRXN3",TRUE
6581.7513273411,-3.76044563523041,0.571880625829845,-6.57557795348234,4.84645439688999e-11,3.37061210394905e-08,"GABRA1",TRUE
205.566596928966,-2.47652449020937,0.641390918125404,-3.86117798089116,0.000112841663940011,0.00488355809447704,"NLRP2",TRUE
83.992294647668,-3.26880740088573,0.933770815404811,-3.50065278005999,0.000464120118979072,0.0132289450962117,"DEPDC1",TRUE
14770.373674025,1.45678403262509,0.41333451802475,3.52446739649713,0.000424335030860965,0.0123376474608354,"GAB2",TRUE
4274.7306205883,-1.53326038465654,0.420888585738599,-3.64291272467248,0.000269570258361921,0.00898401844777879,"CYP46A1",TRUE
540.095668964262,1.73268440917015,0.577087339683564,3.00246477443126,0.00267802964518296,0.0453567445838309,"CDH1",TRUE
940.912547916972,-2.9255452676256,0.460421821990982,-6.35405432126304,2.09712723097339e-10,1.30224111303337e-07,"RTN4R",TRUE
6900.36226851562,-1.40921093019143,0.393604528590864,-3.58027112959427,0.00034323787097887,0.0107143211179706,"INPP4A",TRUE
3655.614568077,-3.84723436762435,0.788846226009019,-4.87703970783827,1.07689763464078e-06,0.000160034351910249,"RAB27B",TRUE
3031.42981234997,-1.78062932491763,0.56821951689933,-3.13369969168641,0.00172617419581982,0.0335032842326392,"MYO16",TRUE
10623.9386187929,1.2324209720131,0.410132383536132,3.00493455646505,0.0026563799791962,0.0451039831037933,"CTNNA1",TRUE
3813.20529963112,1.21500926420424,0.396742016285673,3.06246682813996,0.00219520804715684,0.0395934463858049,"WWC3",TRUE
125.520367124422,-4.87599264877063,1.29372208169597,-3.76896453864233,0.000163926172335767,0.00618261249111058,"ROS1",TRUE
10064.6878694747,-2.01444896773136,0.631868305149053,-3.18808357899225,0.00143219132994291,0.0293304012411277,"LMO3",TRUE
15153.4952390758,-1.46770005509032,0.39817510535265,-3.68606684687238,0.000227746553352179,0.00793552970568003,"CELF2",TRUE
8165.47795347347,2.46021388370943,0.56930401248023,4.32144132094074,1.55013278280168e-05,0.00122597412036437,"COL9A2",TRUE
727.362973483928,-2.87392312522522,0.744324048680137,-3.86111819216558,0.00011286928417796,0.00488355809447704,"PTGER3",TRUE
148.000973575852,-2.61915750728256,0.73809469628062,-3.54853858248939,0.000387375242021552,0.011572668957094,"POLQ",TRUE
1211.3927974329,-2.84663273456448,0.629197562151286,-4.5242272154259,6.06165770915972e-06,0.000609214119012486,"FSTL4",TRUE
476.100589834834,-1.54211877600371,0.509572922184342,-3.02629654926176,0.00247569365006158,0.0428307318344484,"OPN3",TRUE
11269.5102330593,-2.00566778180083,0.651103203573811,-3.08041454993925,0.00206712660204294,0.0380732311755515,"PTPRN",TRUE
21689.8406245775,1.9708004067508,0.521518936648129,3.77896231231295,0.000157483254316615,0.00600473978684864,"PLEKHH1",TRUE
41704.1589958697,-1.74964189466882,0.407062304176322,-4.29821645659175,1.72177977115006e-05,0.00129723744389878,"ATP9A",TRUE
1539.35902068998,-2.51331564651175,0.454170883227267,-5.5338546334202,3.13268635799859e-08,1.00866699456521e-05,"CBLN4",TRUE
2564.8069109022,-1.68123030651141,0.490941802766319,-3.42450020967485,0.000615931369444153,0.016399998040621,"CCDC85A",TRUE
1947.12725716965,1.43129196674667,0.413646880899326,3.46017831352877,0.00053981779371657,0.0147808062666929,"TRAF1",TRUE
